-2058431972,3," R B2 L2"
1358105482,3," R' F R"
1070032484,3," R' F R'"
-1772147774,3," R' F L"
-2051354704,3," R' F L'"
-448003269,3," R' F B"
-1130034595,3," R' F B'"
950240088,3," R' F U2"
-1526856071,3," R' F R2"
1117082875,3," R' F D2"
-1467979879,3," R' F L2"
-1158357678,3," R' F B2"
-2060536347,3," R' F' R"
-284386850,3," R' F' R'"
-54341655,3," R' F' L"
-1859727930,3," R' F' L'"
-1264336950,3," R' F' B"
-313870676,3," R' F' B'"
-1114600828,3," R' F' U2"
2032005565,3," R' F' R2"
-764578146,3," R' F' D2"
-1563718209,3," R' F' L2"
-350527069,3," R' F' B2"
177281184,3," R' L F"
-838216620,3," R' L F'"
1389473744,3," R' L B"
-1364184456,3," R' L B'"
-1167671950,3," R' L F2"
-588091795,3," R' L U2"
112499550,3," R' L D2"
499001043,3," R' L B2"
-548269872,3," R' L' F"
-357821762,3," R' L' F'"
832340624,3," R' L' B"
-1614463845,3," R' L' B'"
258833669,3," R' L' F2"
-481630195,3," R' L' U2"
-742999207,3," R' L' D2"
849365723,3," R' L' B2"
-219011708,3," R' B R"
-91630077,3," R' B R'"
575193727,3," R' B L"
90149310,3," R' B L'"
-565875595,3," R' B F2"
299024622,3," R' B U2"
-1327188763,3," R' B R2"
-1728731172,3," R' B D2"
-820603518,3," R' B L2"
-123088641,3," R' B' R"
1994306969,3," R' B' R'"
-287638326,3," R' B' L"
-1246655857,3," R' B' L'"
-2018745069,3," R' B' F2"
-1632153982,3," R' B' U2"
-398754650,3," R' B' R2"
1790335836,3," R' B' D2"
-194659334,3," R' B' L2"
-1335565193,3," R' F2 R"
564590229,3," R' F2 R'"
526431864,3," R' F2 L"
1019411857,3," R' F2 L'"
-1149178417,3," R' F2 U2"
-1294255891,3," R' F2 R2"
46216706,3," R' F2 D2"
1959065658,3," R' F2 L2"
-2114080228,3," R' F2 B2"
-552641731,3," R' U2 F"
-1095338394,3," R' U2 F'"
-1763374318,3," R' U2 R"
353217556,3," R' U2 R'"
1784761506,3," R' U2 L"
1867903294,3," R' U2 L'"
-1862934341,3," R' U2 B"
-1590084094,3," R' U2 B'"
622239933,3," R' U2 F2"
-921045305,3," R' U2 R2"
-2089608768,3," R' U2 D2"
567093747,3," R' U2 L2"
1046624271,3," R' U2 B2"
1338134436,3," R' D2 F"
-293780346,3," R' D2 F'"
365765618,3," R' D2 R"
585498837,3," R' D2 R'"
-975104200,3," R' D2 L"
732796891,3," R' D2 L'"
978191197,3," R' D2 B"
2139095108,3," R' D2 B'"
1063090225,3," R' D2 F2"
746876900,3," R' D2 R2"
-973364379,3," R' D2 L2"
290066359,3," R' D2 B2"
-1803149681,3," R' L2 F"
-1102349489,3," R' L2 F'"
-1737213554,3," R' L2 B"
1896635829,3," R' L2 B'"
-701888204,3," R' L2 F2"
419132828,3," R' L2 U2"
606640418,3," R' L2 D2"
-959910235,3," R' L2 B2"
1804304346,3," R' B2 R"
-938037897,3," R' B2 R'"
1969706246,3," R' B2 L"
1697762581,3," R' B2 L'"
-1162967254,3," R' B2 U2"
-749449604,3," R' B2 R2"
915190739,3," R' B2 D2"
1257256949,3," R' B2 L2"
1015178910,3," L F R"
-1649526999,3," L F R'"
-1825281174,3," L F L"
-2050407162,3," L F L'"
-1198603603,3," L F B"
-1155854015,3," L F B'"
-2044105524,3," L F U2"
-542252775,3," L F R2"
-262249349,3," L F D2"
1412558606,3," L F L2"
1692348584,3," L F B2"
-1689243052,3," L F' R"
-1551766494,3," L F' R'"
-1697372429,3," L F' L"
29015688,3," L F' L'"
-597411192,3," L F' B"
-537794204,3," L F' B'"
-503679411,3," L F' U2"
-1415537635,3," L F' R2"
-314586339,3," L F' D2"
-1729293898,3," L F' L2"
3524749,3," L F' B2"
2031314224,3," L B R"
238402965,3," L B R'"
-142362121,3," L B L"
-469422069,3," L B L'"
1359645851,3," L B F2"
-465689637,3," L B U2"
1295309331,3," L B R2"
-1112458895,3," L B D2"
1587271172,3," L B L2"
1849615536,3," L B' R"
67069152,3," L B' R'"
924168366,3," L B' L"
-1417851748,3," L B' L'"
1386176375,3," L B' F2"
-423485260,3," L B' U2"
-746846514,3," L B' R2"
-1391274324,3," L B' D2"
-871992644,3," L B' L2"
735924116,3," L F2 R"
594673720,3," L F2 R'"
-1038940073,3," L F2 L"
-925745496,3," L F2 L'"
-1244606234,3," L F2 U2"
-5988869,3," L F2 R2"
972219423,3," L F2 D2"
-1126788544,3," L F2 L2"
-1923383650,3," L F2 B2"
-316140402,3," L U2 F"
1284972460,3," L U2 F'"
193901620,3," L U2 R"
522916696,3," L U2 R'"
1688067819,3," L U2 L"
1938402417,3," L U2 L'"
61769001,3," L U2 B"
1180730928,3," L U2 B'"
730761668,3," L U2 F2"
-1822096624,3," L U2 R2"
-1162462602,3," L U2 D2"
-876610436,3," L U2 L2"
93978178,3," L U2 B2"
1128604106,3," L R2 F"
1552744670,3," L R2 F'"
-19914719,3," L R2 B"
1305779856,3," L R2 B'"
299994280,3," L R2 F2"
-971768347,3," L R2 U2"
566064348,3," L R2 D2"
-283254390,3," L R2 B2"
-1499961968,3," L D2 F"
-954119989,3," L D2 F'"
1576772727,3," L D2 R"
-40007878,3," L D2 R'"
723735270,3," L D2 L"
-682681085,3," L D2 L'"
1919419208,3," L D2 B"
1134878193,3," L D2 B'"
-357026609,3," L D2 F2"
-1383727180,3," L D2 R2"
-185330835,3," L D2 L2"
-238244739,3," L D2 B2"
269222830,3," L B2 R"
721194061,3," L B2 R'"
2101990282,3," L B2 L"
1148991119,3," L B2 L'"
